year,exporter,importer,product,value,quantity,exporter_name,ISO3_exp,importer_name,ISO3_imp,exporter_continent,importer_continent
2021,428,191,220410,1.577,        0.090,Latvia,LVA,Croatia,HRV,Europe,Europe
2021,428,196,220410,12.91,        2.478,Latvia,LVA,Cyprus,CYP,Europe,Asia
2021,428,196,220421,15.785,        0.709,Latvia,LVA,Cyprus,CYP,Europe,Asia
2021,428,203,220410,15.701,        3.276,Latvia,LVA,Czechia,CZE,Europe,Europe
2021,428,208,220410,12.297,        1.768,Latvia,LVA,Denmark,DNK,Europe,Europe
2021,428,208,220421,12.636,        0.764,Latvia,LVA,Denmark,DNK,Europe,Europe
2021,428,233,220410,1116.618,      233.712,Latvia,LVA,Estonia,EST,Europe,Europe
2021,428,233,220421,2221.048,      438.111,Latvia,LVA,Estonia,EST,Europe,Europe
2021,428,233,220422,190.312,       85.039,Latvia,LVA,Estonia,EST,Europe,Europe
2021,428,233,220429,53.145,       23.098,Latvia,LVA,Estonia,EST,Europe,Europe
2021,428,246,220410,0.051,        0.009,Latvia,LVA,Finland,FIN,Europe,Europe
2021,428,246,220421,1.244,        0.254,Latvia,LVA,Finland,FIN,Europe,Europe
2021,428,251,220410,42.774,        1.315,Latvia,LVA,France,FRA,Europe,Europe
2021,428,251,220421,53.165,        3.320,Latvia,LVA,France,FRA,Europe,Europe
2021,428,268,220410,451.15,       53.786,Latvia,LVA,Georgia,GEO,Europe,Asia
2021,428,268,220421,14.676,        5.045,Latvia,LVA,Georgia,GEO,Europe,Asia
2021,428,268,220422,17.237,        5.703,Latvia,LVA,Georgia,GEO,Europe,Asia
2021,428,268,220429,2.783,        0.873,Latvia,LVA,Georgia,GEO,Europe,Asia
2021,428,276,220410,90.442,       45.547,Latvia,LVA,Germany,DEU,Europe,Europe
2021,428,276,220421,34.956,        5.536,Latvia,LVA,Germany,DEU,Europe,Europe
2021,428,288,220410,11.39,        0.284,Latvia,LVA,Ghana,GHA,Europe,Africa
2021,428,288,220421,0.166,        0.045,Latvia,LVA,Ghana,GHA,Europe,Africa
2021,428,300,220410,7.134,        1.805,Latvia,LVA,Greece,GRC,Europe,Europe
2021,428,300,220421,1.878,        0.405,Latvia,LVA,Greece,GRC,Europe,Europe
2021,428,352,220410,4.33,        0.417,Latvia,LVA,Iceland,ISL,Europe,Europe
2021,428,352,220421,0.032,        0.001,Latvia,LVA,Iceland,ISL,Europe,Europe
2021,428,372,220410,7.822,        1.481,Latvia,LVA,Ireland,IRL,Europe,Europe
2021,428,372,220421,18.012,        2.719,Latvia,LVA,Ireland,IRL,Europe,Europe
2021,428,372,220422,7.023,        2.826,Latvia,LVA,Ireland,IRL,Europe,Europe
2021,428,376,220410,10.419,        1.058,Latvia,LVA,Israel,ISR,Europe,Asia
2021,428,376,220421,188.157,     6244.790,Latvia,LVA,Israel,ISR,Europe,Asia
2021,428,380,220410,23.16,        0.779,Latvia,LVA,Italy,ITA,Europe,Europe
2021,428,380,220421,13.382,        0.956,Latvia,LVA,Italy,ITA,Europe,Europe
2021,428,380,220429,2.101,        5.572,Latvia,LVA,Italy,ITA,Europe,Europe
2021,428,398,220410,187.455,       18.003,Latvia,LVA,Kazakhstan,KAZ,Europe,Asia
2021,428,398,220421,1025.37,      351.710,Latvia,LVA,Kazakhstan,KAZ,Europe,Asia
2021,428,398,220422,144.887,      124.320,Latvia,LVA,Kazakhstan,KAZ,Europe,Asia
2021,428,398,220429,16.508,        3.902,Latvia,LVA,Kazakhstan,KAZ,Europe,Asia
2021,428,400,220421,5.768,        0.225,Latvia,LVA,Jordan,JOR,Europe,Asia
2021,428,404,220429,0.002,        0.005,Latvia,LVA,Kenya,KEN,Europe,Africa
2021,428,410,220429,0.086,        0.004,Latvia,LVA,Rep. of Korea,KOR,Europe,Asia
2021,428,417,220421,51.754,       10.372,Latvia,LVA,Kyrgyzstan,KGZ,Europe,Asia
2021,428,440,220410,527.824,       71.150,Latvia,LVA,Lithuania,LTU,Europe,Europe
2021,428,440,220421,2393.861,      619.756,Latvia,LVA,Lithuania,LTU,Europe,Europe
2021,428,440,220422,95.311,       45.698,Latvia,LVA,Lithuania,LTU,Europe,Europe
2021,428,440,220429,24.337,       10.287,Latvia,LVA,Lithuania,LTU,Europe,Europe
2021,428,442,220421,8.569,        0.371,Latvia,LVA,Luxembourg,LUX,Europe,Europe
2021,428,499,220421,0.427,        0.008,Latvia,LVA,Montenegro,MNE,Europe,Europe
2021,428,528,220410,170.239,       16.269,Latvia,LVA,Netherlands,NLD,Europe,Europe
2021,428,528,220421,215.605,       40.954,Latvia,LVA,Netherlands,NLD,Europe,Europe
2021,428,528,220422,2.023,        1.760,Latvia,LVA,Netherlands,NLD,Europe,Europe
2021,428,528,220429,10.639,       13.664,Latvia,LVA,Netherlands,NLD,Europe,Europe
2021,428,554,220410,35.939,        0.900,Latvia,LVA,New Zealand,NZL,Europe,Oceania
2021,428,579,220410,17.347,        2.799,Latvia,LVA,Norway,NOR,Europe,Europe
2021,428,579,220421,6.264,        0.477,Latvia,LVA,Norway,NOR,Europe,Europe
2021,428,591,220410,48.356,       12.876,Latvia,LVA,Panama,PAN,Europe,North America
2021,428,616,220410,11.027,        1.118,Latvia,LVA,Poland,POL,Europe,Europe
2021,428,616,220421,8.261,        0.678,Latvia,LVA,Poland,POL,Europe,Europe
2021,428,620,220410,18.789,        0.360,Latvia,LVA,Portugal,PRT,Europe,Europe
2021,428,620,220421,0.293,        0.052,Latvia,LVA,Portugal,PRT,Europe,Europe
2021,428,642,220410,66.3,        5.425,Latvia,LVA,Romania,ROU,Europe,Europe
2021,428,642,220421,40.894,       10.949,Latvia,LVA,Romania,ROU,Europe,Europe
2021,428,643,220410,36923.964,     2342.581,Latvia,LVA,Russian Federation,RUS,Europe,Europe
2021,428,643,220421,43385.641,     4182.890,Latvia,LVA,Russian Federation,RUS,Europe,Europe
2021,428,643,220422,160.158,       44.848,Latvia,LVA,Russian Federation,RUS,Europe,Europe
2021,428,643,220429,179.952,       91.884,Latvia,LVA,Russian Federation,RUS,Europe,Europe
2021,428,703,220421,5.884,        0.440,Latvia,LVA,Slovakia,SVK,Europe,Europe
2021,428,724,220410,3.043,        1.086,Latvia,LVA,Spain,ESP,Europe,Europe
2021,428,724,220421,115.93,       18.799,Latvia,LVA,Spain,ESP,Europe,Europe
2021,428,752,220410,0.246,        0.040,Latvia,LVA,Sweden,SWE,Europe,Europe
2021,428,752,220421,143.908,       11.214,Latvia,LVA,Sweden,SWE,Europe,Europe
2021,428,757,220410,1.975,        0.018,Latvia,LVA,Switzerland,CHE,Europe,Europe
2021,428,757,220421,0.597,        0.033,Latvia,LVA,Switzerland,CHE,Europe,Europe
2021,428,762,220410,13.366,        1.711,Latvia,LVA,Tajikistan,TJK,Europe,Asia
2021,428,762,220421,3.16,        0.389,Latvia,LVA,Tajikistan,TJK,Europe,Asia
2021,428,784,220410,2.277,        0.135,Latvia,LVA,United Arab Emirates,ARE,Europe,Asia
2021,428,784,220421,92.947,       13.653,Latvia,LVA,United Arab Emirates,ARE,Europe,Asia
2021,428,792,220410,0.09,        0.018,Latvia,LVA,Turkey,TUR,Europe,Asia
2021,428,792,220421,0.893,        0.150,Latvia,LVA,Turkey,TUR,Europe,Asia
2021,428,795,220410,63.398,       14.265,Latvia,LVA,Turkmenistan,TKM,Europe,Asia
2021,428,795,220421,38.411,       11.084,Latvia,LVA,Turkmenistan,TKM,Europe,Asia
2021,428,804,220410,294.176,       64.596,Latvia,LVA,Ukraine,UKR,Europe,Europe
2021,428,804,220421,701.293,      230.338,Latvia,LVA,Ukraine,UKR,Europe,Europe
2021,428,804,220422,15.581,        0.213,Latvia,LVA,Ukraine,UKR,Europe,Europe
2021,428,804,220429,16.869,        5.769,Latvia,LVA,Ukraine,UKR,Europe,Europe
2021,428,826,220410,4.37,        0.874,Latvia,LVA,United Kingdom,GBR,Europe,Europe
2021,428,826,220421,15.159,        1.145,Latvia,LVA,United Kingdom,GBR,Europe,Europe
2021,428,842,220410,28.184,        6.912,Latvia,LVA,USA,USA,Europe,North America
2021,428,860,220410,74.873,        6.670,Latvia,LVA,Uzbekistan,UZB,Europe,Asia
2021,428,860,220421,167.672,       27.254,Latvia,LVA,Uzbekistan,UZB,Europe,Asia
2021,430,242,220421,0.053,        0.004,Liberia,LBR,Fiji,FJI,Africa,Oceania
2021,434,757,220421,0.107,        0.018,Libya,LBY,Switzerland,CHE,Africa,Europe
2021,440,31,220410,9.773,        1.479,Lithuania,LTU,Azerbaijan,AZE,Europe,Asia
2021,440,31,220421,222.397,       39.508,Lithuania,LTU,Azerbaijan,AZE,Europe,Asia
2021,440,51,220410,87.2,       11.943,Lithuania,LTU,Armenia,ARM,Europe,Asia
2021,440,51,220421,263.72,       23.613,Lithuania,LTU,Armenia,ARM,Europe,Asia
2021,440,51,220422,0.34,        0.006,Lithuania,LTU,Armenia,ARM,Europe,Asia
2021,440,56,220410,5.711,        0.244,Lithuania,LTU,Belgium,BEL,Europe,Europe
2021,440,56,220421,8.578,        0.069,Lithuania,LTU,Belgium,BEL,Europe,Europe
2021,440,108,220410,13.085,        7.859,Lithuania,LTU,Burundi,BDI,Europe,Africa
2021,440,108,220429,17.702,       18.985,Lithuania,LTU,Burundi,BDI,Europe,Africa
2021,440,112,220410,922.734,      138.461,Lithuania,LTU,Belarus,BLR,Europe,Europe
2021,440,112,220421,4485.36,      949.102,Lithuania,LTU,Belarus,BLR,Europe,Europe
2021,440,112,220422,24.87,        0.389,Lithuania,LTU,Belarus,BLR,Europe,Europe
2021,440,116,220410,0.002,        0.015,Lithuania,LTU,Cambodia,KHM,Europe,Asia
2021,440,124,220410,8.88,        1.260,Lithuania,LTU,Canada,CAN,Europe,North America
2021,440,156,220410,92.273,       32.226,Lithuania,LTU,China,CHN,Europe,Asia
2021,440,180,220410,8.3,        2.633,Lithuania,LTU,Dem. Rep. of the Congo,COD,Europe,Africa
2021,440,180,220421,0.44,        0.090,Lithuania,LTU,Dem. Rep. of the Congo,COD,Europe,Africa
2021,440,196,220421,1.71,        0.005,Lithuania,LTU,Cyprus,CYP,Europe,Asia
2021,440,208,220410,0.94,        0.290,Lithuania,LTU,Denmark,DNK,Europe,Europe
2021,440,233,220410,171.223,       37.750,Lithuania,LTU,Estonia,EST,Europe,Europe
2021,440,233,220421,236.007,       38.047,Lithuania,LTU,Estonia,EST,Europe,Europe
2021,440,233,220422,18.88,        6.638,Lithuania,LTU,Estonia,EST,Europe,Europe
2021,440,233,220429,9.57,        5.230,Lithuania,LTU,Estonia,EST,Europe,Europe
2021,440,251,220410,11.751,        2.841,Lithuania,LTU,France,FRA,Europe,Europe
2021,440,251,220421,81.418,        6.362,Lithuania,LTU,France,FRA,Europe,Europe
2021,440,268,220410,13.691,        0.706,Lithuania,LTU,Georgia,GEO,Europe,Asia
2021,440,268,220421,168.069,        5.149,Lithuania,LTU,Georgia,GEO,Europe,Asia
2021,440,268,220422,1.328,        0.048,Lithuania,LTU,Georgia,GEO,Europe,Asia
2021,440,276,220410,3.634,        2.430,Lithuania,LTU,Germany,DEU,Europe,Europe
2021,440,276,220421,109.127,       15.640,Lithuania,LTU,Germany,DEU,Europe,Europe
2021,440,352,220421,0.182,        0.045,Lithuania,LTU,Iceland,ISL,Europe,Europe
2021,440,372,220410,45.4,       19.073,Lithuania,LTU,Ireland,IRL,Europe,Europe
2021,440,372,220421,50.594,        8.414,Lithuania,LTU,Ireland,IRL,Europe,Europe
2021,440,372,220422,10.677,        4.122,Lithuania,LTU,Ireland,IRL,Europe,Europe
2021,440,372,220429,0.907,        0.756,Lithuania,LTU,Ireland,IRL,Europe,Europe
2021,440,380,220410,24.24,        5.458,Lithuania,LTU,Italy,ITA,Europe,Europe
2021,440,380,220421,88.162,        8.042,Lithuania,LTU,Italy,ITA,Europe,Europe
2021,440,380,220422,2.17,        1.080,Lithuania,LTU,Italy,ITA,Europe,Europe
2021,440,380,220429,14.694,       38.960,Lithuania,LTU,Italy,ITA,Europe,Europe
2021,440,398,220410,2245.36,      110.216,Lithuania,LTU,Kazakhstan,KAZ,Europe,Asia
2021,440,398,220421,5429.934,      765.207,Lithuania,LTU,Kazakhstan,KAZ,Europe,Asia
2021,440,398,220422,13.7,       14.400,Lithuania,LTU,Kazakhstan,KAZ,Europe,Asia
2021,440,410,220429,0.024,        0.002,Lithuania,LTU,Rep. of Korea,KOR,Europe,Asia
2021,440,417,220410,29.114,        4.657,Lithuania,LTU,Kyrgyzstan,KGZ,Europe,Asia
2021,440,417,220421,367.965,      127.204,Lithuania,LTU,Kyrgyzstan,KGZ,Europe,Asia
2021,440,417,220422,5.25,        3.611,Lithuania,LTU,Kyrgyzstan,KGZ,Europe,Asia
2021,440,417,220429,0.24,        0.117,Lithuania,LTU,Kyrgyzstan,KGZ,Europe,Asia
2021,440,428,220410,1869.21,      473.574,Lithuania,LTU,Latvia,LVA,Europe,Europe
2021,440,428,220421,2660.637,      848.387,Lithuania,LTU,Latvia,LVA,Europe,Europe
2021,440,428,220422,323.457,      152.271,Lithuania,LTU,Latvia,LVA,Europe,Europe
2021,440,428,220429,28.588,       12.799,Lithuania,LTU,Latvia,LVA,Europe,Europe
2021,440,496,220410,66.531,       60.268,Lithuania,LTU,Mongolia,MNG,Europe,Asia
2021,440,496,220421,4.26,        1.764,Lithuania,LTU,Mongolia,MNG,Europe,Asia
2021,440,498,220421,0.28,        0.142,Lithuania,LTU,Rep. of Moldova,MDA,Europe,Europe
2021,440,528,220410,47.23,       12.056,Lithuania,LTU,Netherlands,NLD,Europe,Europe
2021,440,528,220421,47.56,       12.546,Lithuania,LTU,Netherlands,NLD,Europe,Europe
2021,440,528,220422,0.151,        0.152,Lithuania,LTU,Netherlands,NLD,Europe,Europe
2021,440,528,220429,1.238,        1.871,Lithuania,LTU,Netherlands,NLD,Europe,Europe
2021,440,554,220410,4.925,        0.947,Lithuania,LTU,New Zealand,NZL,Europe,Oceania
2021,440,566,220410,147.59,       41.932,Lithuania,LTU,Nigeria,NGA,Europe,Africa
2021,440,579,220421,0.274,        0.016,Lithuania,LTU,Norway,NOR,Europe,Europe
2021,440,616,220410,414.959,      175.130,Lithuania,LTU,Poland,POL,Europe,Europe
2021,440,616,220421,399.16,       76.013,Lithuania,LTU,Poland,POL,Europe,Europe
2021,440,616,220422,7.949,        4.419,Lithuania,LTU,Poland,POL,Europe,Europe
2021,440,616,220429,3.561,        1.763,Lithuania,LTU,Poland,POL,Europe,Europe
2021,440,620,220421,0.31,        0.036,Lithuania,LTU,Portugal,PRT,Europe,Europe
2021,440,642,220410,0.567,        0.050,Lithuania,LTU,Romania,ROU,Europe,Europe
2021,440,642,220421,2.716,        0.939,Lithuania,LTU,Romania,ROU,Europe,Europe
2021,440,643,220410,49051.912,    13661.919,Lithuania,LTU,Russian Federation,RUS,Europe,Europe
2021,440,643,220421,82791.928,    11519.794,Lithuania,LTU,Russian Federation,RUS,Europe,Europe
2021,440,643,220422,395.84,      226.524,Lithuania,LTU,Russian Federation,RUS,Europe,Europe
2021,440,643,220429,495.279,      380.646,Lithuania,LTU,Russian Federation,RUS,Europe,Europe
2021,440,704,220410,8.1,        2.716,Lithuania,LTU,Viet Nam,VNM,Europe,Asia
2021,440,704,220421,12.798,        3.250,Lithuania,LTU,Viet Nam,VNM,Europe,Asia
2021,440,724,220410,23.9,        4.527,Lithuania,LTU,Spain,ESP,Europe,Europe
2021,440,724,220421,19.777,        3.718,Lithuania,LTU,Spain,ESP,Europe,Europe
2021,440,724,220422,1.22,        0.780,Lithuania,LTU,Spain,ESP,Europe,Europe
2021,440,757,220421,0.034,        0.009,Lithuania,LTU,Switzerland,CHE,Europe,Europe
2021,440,792,220410,0.3,        0.009,Lithuania,LTU,Turkey,TUR,Europe,Asia
2021,440,795,220410,14.1,        3.521,Lithuania,LTU,Turkmenistan,TKM,Europe,Asia
2021,440,795,220421,71.41,       21.926,Lithuania,LTU,Turkmenistan,TKM,Europe,Asia
2021,440,795,220429,10.56,        6.210,Lithuania,LTU,Turkmenistan,TKM,Europe,Asia
2021,440,804,220410,76.302,       11.109,Lithuania,LTU,Ukraine,UKR,Europe,Europe
2021,440,804,220421,398.695,      118.265,Lithuania,LTU,Ukraine,UKR,Europe,Europe
2021,440,804,220422,1.047,        0.592,Lithuania,LTU,Ukraine,UKR,Europe,Europe
2021,440,804,220429,25.12,        6.750,Lithuania,LTU,Ukraine,UKR,Europe,Europe
2021,440,826,220410,130.688,       47.392,Lithuania,LTU,United Kingdom,GBR,Europe,Europe
2021,440,826,220421,2.68,        0.533,Lithuania,LTU,United Kingdom,GBR,Europe,Europe
2021,440,842,220410,41.121,       20.883,Lithuania,LTU,USA,USA,Europe,North America
2021,440,842,220421,314.264,      238.805,Lithuania,LTU,USA,USA,Europe,North America
2021,440,854,220422,3.259,        6.548,Lithuania,LTU,Burkina Faso,BFA,Europe,Africa
2021,440,860,220410,0.44,        0.112,Lithuania,LTU,Uzbekistan,UZB,Europe,Asia
2021,440,860,220421,40.74,        7.727,Lithuania,LTU,Uzbekistan,UZB,Europe,Asia
2021,442,36,220410,0.03,        0.001,Luxembourg,LUX,Australia,AUS,Europe,Oceania
2021,442,40,220410,8.586,        1.567,Luxembourg,LUX,Austria,AUT,Europe,Europe
2021,442,40,220421,37.438,        3.678,Luxembourg,LUX,Austria,AUT,Europe,Europe
2021,442,56,220410,6466.784,      968.494,Luxembourg,LUX,Belgium,BEL,Europe,Europe
2021,442,56,220421,5194.654,     1309.983,Luxembourg,LUX,Belgium,BEL,Europe,Europe
2021,442,56,220422,1844.562,      579.707,Luxembourg,LUX,Belgium,BEL,Europe,Europe
2021,442,56,220429,870.301,      863.968,Luxembourg,LUX,Belgium,BEL,Europe,Europe
2021,442,76,220410,1.559,        0.330,Luxembourg,LUX,Brazil,BRA,Europe,South America
2021,442,76,220421,3.27,        0.641,Luxembourg,LUX,Brazil,BRA,Europe,South America
2021,442,124,220410,2397.94,      321.377,Luxembourg,LUX,Canada,CAN,Europe,North America
2021,442,124,220421,2.458,        0.427,Luxembourg,LUX,Canada,CAN,Europe,North America
2021,442,124,220429,0.027,        0.057,Luxembourg,LUX,Canada,CAN,Europe,North America
2021,442,152,220410,0.15,        0.046,Luxembourg,LUX,Chile,CHL,Europe,South America
2021,442,156,220410,0.859,        0.149,Luxembourg,LUX,China,CHN,Europe,Asia
2021,442,156,220421,1.778,        0.089,Luxembourg,LUX,China,CHN,Europe,Asia
2021,442,170,220410,3.539,        0.178,Luxembourg,LUX,Colombia,COL,Europe,South America
2021,442,196,220421,5.189,        0.439,Luxembourg,LUX,Cyprus,CYP,Europe,Asia
2021,442,203,220410,3.942,        1.191,Luxembourg,LUX,Czechia,CZE,Europe,Europe
2021,442,203,220421,22.575,        6.668,Luxembourg,LUX,Czechia,CZE,Europe,Europe
2021,442,208,220410,549.864,       10.549,Luxembourg,LUX,Denmark,DNK,Europe,Europe
2021,442,208,220421,534.984,       38.201,Luxembourg,LUX,Denmark,DNK,Europe,Europe
2021,442,218,220410,0.038,        0.002,Luxembourg,LUX,Ecuador,ECU,Europe,South America
2021,442,231,220410,0.227,        0.047,Luxembourg,LUX,Ethiopia,ETH,Europe,Africa
2021,442,231,220421,2.143,        0.258,Luxembourg,LUX,Ethiopia,ETH,Europe,Africa
2021,442,233,220410,159.409,       23.025,Luxembourg,LUX,Estonia,EST,Europe,Europe
2021,442,233,220421,25.605,        4.942,Luxembourg,LUX,Estonia,EST,Europe,Europe
2021,442,246,220410,1889.315,      428.948,Luxembourg,LUX,Finland,FIN,Europe,Europe
2021,442,246,220421,50.355,       16.180,Luxembourg,LUX,Finland,FIN,Europe,Europe
2021,442,251,220410,92.372,       22.958,Luxembourg,LUX,France,FRA,Europe,Europe
2021,442,251,220421,2146.099,       88.303,Luxembourg,LUX,France,FRA,Europe,Europe
2021,442,251,220422,29.536,        2.382,Luxembourg,LUX,France,FRA,Europe,Europe
2021,442,251,220429,7.907,        7.236,Luxembourg,LUX,France,FRA,Europe,Europe
2021,442,268,220421,4.528,        0.414,Luxembourg,LUX,Georgia,GEO,Europe,Asia
2021,442,276,220410,770.296,      102.400,Luxembourg,LUX,Germany,DEU,Europe,Europe
2021,442,276,220421,775.423,      152.337,Luxembourg,LUX,Germany,DEU,Europe,Europe
2021,442,276,220422,2.39,        1.037,Luxembourg,LUX,Germany,DEU,Europe,Europe
2021,442,276,220429,15.421,       17.418,Luxembourg,LUX,Germany,DEU,Europe,Europe
2021,442,300,220421,0.998,        0.134,Luxembourg,LUX,Greece,GRC,Europe,Europe
2021,442,348,220410,1.032,        0.316,Luxembourg,LUX,Hungary,HUN,Europe,Europe
2021,442,352,220410,0.882,        0.072,Luxembourg,LUX,Iceland,ISL,Europe,Europe
2021,442,352,220421,10.936,        0.778,Luxembourg,LUX,Iceland,ISL,Europe,Europe
2021,442,372,220410,3.88,        0.740,Luxembourg,LUX,Ireland,IRL,Europe,Europe
2021,442,376,220410,7.815,        0.428,Luxembourg,LUX,Israel,ISR,Europe,Asia
2021,442,376,220421,8.781,      530.000,Luxembourg,LUX,Israel,ISR,Europe,Asia
2021,442,380,220410,41.766,        3.500,Luxembourg,LUX,Italy,ITA,Europe,Europe
2021,442,380,220421,12.698,        0.596,Luxembourg,LUX,Italy,ITA,Europe,Europe
2021,442,392,220410,89.685,        6.281,Luxembourg,LUX,Japan,JPN,Europe,Asia
2021,442,392,220421,61.966,        3.736,Luxembourg,LUX,Japan,JPN,Europe,Asia
2021,442,404,220410,0.041,        0.008,Luxembourg,LUX,Kenya,KEN,Europe,Africa
2021,442,404,220421,0.041,        0.018,Luxembourg,LUX,Kenya,KEN,Europe,Africa
2021,442,410,220410,1.364,        0.257,Luxembourg,LUX,Rep. of Korea,KOR,Europe,Asia
2021,442,410,220421,1.273,        0.072,Luxembourg,LUX,Rep. of Korea,KOR,Europe,Asia
2021,442,410,220429,6.271,        0.169,Luxembourg,LUX,Rep. of Korea,KOR,Europe,Asia
2021,442,418,220410,0.114,        0.023,Luxembourg,LUX,Lao People's Dem. Rep.,LAO,Europe,Asia
2021,442,418,220421,0.745,        0.105,Luxembourg,LUX,Lao People's Dem. Rep.,LAO,Europe,Asia
2021,442,422,220410,0.114,        0.023,Luxembourg,LUX,Lebanon,LBN,Europe,Asia
2021,442,428,220410,30.485,        3.896,Luxembourg,LUX,Latvia,LVA,Europe,Europe
2021,442,428,220421,4.372,        0.901,Luxembourg,LUX,Latvia,LVA,Europe,Europe
2021,442,440,220410,23.778,        2.646,Luxembourg,LUX,Lithuania,LTU,Europe,Europe
2021,442,440,220421,6.008,        0.733,Luxembourg,LUX,Lithuania,LTU,Europe,Europe
2021,442,458,220429,0.035,        0.032,Luxembourg,LUX,Malaysia,MYS,Europe,Asia
2021,442,504,220410,0.117,        0.006,Luxembourg,LUX,Morocco,MAR,Europe,Africa
2021,442,528,220410,305.019,       64.034,Luxembourg,LUX,Netherlands,NLD,Europe,Europe
2021,442,528,220421,310.915,       69.835,Luxembourg,LUX,Netherlands,NLD,Europe,Europe
2021,442,528,220422,40.283,       17.429,Luxembourg,LUX,Netherlands,NLD,Europe,Europe
2021,442,528,220429,299.172,      136.068,Luxembourg,LUX,Netherlands,NLD,Europe,Europe
2021,442,540,220421,0.035,        0.019,Luxembourg,LUX,New Caledonia,NCL,Europe,Oceania
2021,442,558,220410,3.82,        0.141,Luxembourg,LUX,Nicaragua,NIC,Europe,North America
2021,442,558,220421,0.447,        0.063,Luxembourg,LUX,Nicaragua,NIC,Europe,North America
2021,442,562,220410,0.227,        0.047,Luxembourg,LUX,Niger,NER,Europe,Africa
2021,442,562,220421,1.043,        0.147,Luxembourg,LUX,Niger,NER,Europe,Africa
2021,442,566,220410,12.008,        3.644,Luxembourg,LUX,Nigeria,NGA,Europe,Africa
2021,442,566,220421,1.693,        0.476,Luxembourg,LUX,Nigeria,NGA,Europe,Africa
2021,442,579,220410,8.901,        0.850,Luxembourg,LUX,Norway,NOR,Europe,Europe
2021,442,579,220421,6.661,        0.440,Luxembourg,LUX,Norway,NOR,Europe,Europe
2021,442,579,220422,0.119,        0.016,Luxembourg,LUX,Norway,NOR,Europe,Europe
2021,442,579,220429,0.465,        0.419,Luxembourg,LUX,Norway,NOR,Europe,Europe
2021,442,616,220410,1.544,        0.474,Luxembourg,LUX,Poland,POL,Europe,Europe
2021,442,616,220421,1.328,        0.235,Luxembourg,LUX,Poland,POL,Europe,Europe
2021,442,620,220410,1.075,        0.057,Luxembourg,LUX,Portugal,PRT,Europe,Europe
2021,442,620,220421,4.395,        0.269,Luxembourg,LUX,Portugal,PRT,Europe,Europe
2021,442,643,220410,32.986,       33.913,Luxembourg,LUX,Russian Federation,RUS,Europe,Europe
2021,442,643,220421,10.329,        8.208,Luxembourg,LUX,Russian Federation,RUS,Europe,Europe
2021,442,686,220410,0.227,        0.047,Luxembourg,LUX,Senegal,SEN,Europe,Africa
2021,442,686,220421,0.944,        0.133,Luxembourg,LUX,Senegal,SEN,Europe,Africa
2021,442,688,220410,0.935,        0.190,Luxembourg,LUX,Serbia,SRB,Europe,Europe
2021,442,688,220421,3.045,        0.475,Luxembourg,LUX,Serbia,SRB,Europe,Europe
2021,442,703,220410,7.365,        1.797,Luxembourg,LUX,Slovakia,SVK,Europe,Europe
2021,442,703,220421,5.187,        0.653,Luxembourg,LUX,Slovakia,SVK,Europe,Europe
2021,442,705,220421,0.301,        0.022,Luxembourg,LUX,Slovenia,SVN,Europe,Europe
2021,442,710,220410,0.27,        0.004,Luxembourg,LUX,South Africa,ZAF,Europe,Africa
2021,442,710,220421,0.321,        0.017,Luxembourg,LUX,South Africa,ZAF,Europe,Africa
2021,442,724,220410,0.201,        0.041,Luxembourg,LUX,Spain,ESP,Europe,Europe
2021,442,724,220421,84.502,        4.129,Luxembourg,LUX,Spain,ESP,Europe,Europe
2021,442,752,220410,1.188,        0.365,Luxembourg,LUX,Sweden,SWE,Europe,Europe
2021,442,752,220421,24.418,        3.345,Luxembourg,LUX,Sweden,SWE,Europe,Europe
2021,442,757,220410,270.536,        3.352,Luxembourg,LUX,Switzerland,CHE,Europe,Europe
2021,442,757,220421,351.264,        8.720,Luxembourg,LUX,Switzerland,CHE,Europe,Europe
2021,442,757,220429,0.494,        0.811,Luxembourg,LUX,Switzerland,CHE,Europe,Europe
2021,442,764,220410,1.538,        0.472,Luxembourg,LUX,Thailand,THA,Europe,Asia
2021,442,764,220421,4.059,        0.356,Luxembourg,LUX,Thailand,THA,Europe,Asia
2021,442,784,220410,22.636,        3.948,Luxembourg,LUX,United Arab Emirates,ARE,Europe,Asia
2021,442,784,220421,42.428,        4.999,Luxembourg,LUX,United Arab Emirates,ARE,Europe,Asia
2021,442,792,220410,3.108,        0.893,Luxembourg,LUX,Turkey,TUR,Europe,Asia
2021,442,792,220421,6.998,        1.185,Luxembourg,LUX,Turkey,TUR,Europe,Asia
2021,442,804,220410,10.078,        0.662,Luxembourg,LUX,Ukraine,UKR,Europe,Europe
2021,442,804,220421,5.674,        0.342,Luxembourg,LUX,Ukraine,UKR,Europe,Europe
2021,442,807,220421,0.024,        0.003,Luxembourg,LUX,TFYR of Macedonia,MKD,Europe,Europe
2021,442,818,220410,0.849,        0.260,Luxembourg,LUX,Egypt,EGY,Europe,Africa
2021,442,826,220410,28.938,        6.618,Luxembourg,LUX,United Kingdom,GBR,Europe,Europe
2021,442,826,220421,54.275,        8.826,Luxembourg,LUX,United Kingdom,GBR,Europe,Europe
2021,442,826,220429,2.482,        2.263,Luxembourg,LUX,United Kingdom,GBR,Europe,Europe
2021,442,842,220410,59.589,        7.392,Luxembourg,LUX,USA,USA,Europe,North America
2021,442,842,220421,135.656,       19.063,Luxembourg,LUX,USA,USA,Europe,North America
